1709       64,63,49,45,60,56,55,10,3,6,5,44,25,6,58,63,19,11,24,16,64,64,32,0,24,21,64,64,32,0,24,24,64,64,32,0,24,24,64,64,32,0,20,24,64,64,32,0,24,24,55,40,21,0,35,7,58,12,0,12,61,12,1,1,0,31,32,31,14,11,6,12
1710       64,64,30,40,64,56,16,8,2,3,8,14,57,56,56,56,56,51,46,8,8,8,8,50,40,13,63,59,0,48,37,13,56,48,0,55,42,8,1,4,17,56,53,44,13,31,37,56,30,25,8,34,0,49,17,35,8,48,9,30,3,37,0,48,25,18,27,17,0,27,28,26
1711       0,0,34,49,6,0,46,64,64,64,64,55,0,7,15,26,17,6,7,64,62,64,64,15,10,57,2,2,55,16,13,59,16,16,59,16,6,47,59,59,48,9,5,31,40,32,38,2,18,47,40,32,51,21,34,36,40,32,30,41,48,21,55,24,11,46,0,2,28,3,0,0
1712       64,64,52,33,64,56,45,24,14,2,24,22,53,34,32,32,32,29,64,23,16,16,16,39,64,0,39,47,3,32,60,0,41,54,9,32,62,11,2,0,2,36,62,30,34,15,33,48,52,0,33,16,22,23,49,8,30,16,39,4,38,28,10,16,57,7,32,32,12,20,32,28
1713       64,61,11,62,64,56,3,3,0,6,8,31,43,45,45,42,38,48,30,0,0,1,16,56,32,27,56,36,16,56,32,19,38,22,16,56,45,15,0,11,29,56,40,37,7,41,37,56,25,37,8,47,6,55,13,50,7,56,12,42,23,33,0,57,30,34,32,27,17,32,32,28
1714       49,48,8,38,48,47,17,16,16,16,16,33,54,48,48,48,50,56,30,7,16,11,8,56,29,32,64,48,8,56,30,14,29,22,8,56,45,24,2,17,29,56,35,34,5,38,25,56,19,35,4,47,5,52,5,46,3,51,24,34,7,40,0,50,39,24,32,22,2,30,32,28
1715       64,64,39,62,64,56,33,32,5,23,32,37,41,43,40,38,24,36,53,16,16,16,13,17,48,11,48,47,3,30,53,13,56,56,6,24,59,16,4,3,8,27,64,35,24,32,31,22,56,11,40,30,23,33,48,19,30,22,34,9,42,36,9,24,63,9,32,32,19,23,13,24
1716       62,64,32,38,64,56,18,8,3,2,13,15,56,46,52,54,56,50,57,0,0,0,1,48,56,0,63,63,6,40,51,0,33,27,1,40,59,17,7,5,16,47,62,16,30,26,13,53,53,8,30,32,20,33,34,20,20,32,42,15,34,35,0,29,56,11,32,32,17,25,32,28
1717       64,64,53,38,60,56,39,24,14,2,31,29,46,32,32,28,24,22,64,11,8,8,8,35,64,5,46,47,7,27,63,7,32,39,7,32,60,35,12,3,16,44,62,5,34,16,16,42,45,6,35,16,23,16,23,26,27,16,41,2,39,51,3,28,57,24,32,32,32,32,32,28
1718       64,64,45,48,64,56,34,29,8,7,28,26,42,29,29,32,32,30,57,12,11,8,15,51,56,4,45,46,4,51,56,9,49,48,6,56,58,9,2,3,9,56,59,31,24,35,29,56,49,18,24,40,9,45,35,30,21,40,30,26,29,37,1,40,48,21,26,31,9,30,32,28
1719       64,64,44,27,64,56,30,8,4,1,8,8,58,48,50,48,48,43,64,9,8,8,8,36,64,0,53,56,11,32,64,0,55,56,13,32,64,3,0,0,0,35,64,42,33,15,46,53,58,0,39,16,20,27,48,11,32,16,41,7,31,26,23,16,58,0,21,24,1,13,32,16
1720       64,64,64,64,64,56,64,60,35,21,56,50,35,8,8,12,16,15,64,46,44,40,40,50,64,0,20,24,7,34,64,0,55,63,2,32,62,0,4,2,0,32,64,25,16,11,25,45,63,3,22,16,14,23,52,1,20,16,41,3,36,12,10,16,47,0,26,20,0,9,29,15
1721       64,64,50,40,64,56,45,24,12,5,24,22,52,40,42,40,40,36,64,23,16,16,16,43,64,8,53,56,11,40,64,8,45,52,10,40,64,22,6,3,14,45,64,23,40,24,20,49,64,5,40,24,23,27,50,12,40,24,42,12,40,34,5,24,60,12,20,32,19,25,32,28
1722       64,64,35,49,64,56,24,15,5,11,16,17,41,40,39,38,40,42,41,3,0,1,16,56,34,23,48,41,8,56,30,27,45,42,8,56,36,1,0,0,15,56,44,49,7,38,42,56,23,42,8,44,6,56,10,53,0,60,6,44,9,34,0,64,22,30,28,13,3,32,28,28
1723       47,40,34,41,58,56,16,2,16,7,3,44,16,26,64,63,17,16,16,25,64,64,32,8,16,28,64,64,32,8,13,32,64,64,32,8,12,32,64,64,29,8,16,32,64,64,25,8,14,32,64,64,24,9,9,27,57,41,6,23,8,0,0,0,12,52,12,8,8,16,31,28
1724       64,64,43,32,64,56,37,16,7,1,11,15,50,37,34,40,40,39,61,11,8,8,8,43,56,0,47,48,11,40,49,0,50,50,11,40,56,2,0,0,1,43,61,37,23,31,36,54,51,8,28,32,16,34,37,19,28,32,35,15,21,35,11,32,56,14,29,31,1,24,32,28
1725       18,40,40,31,14,0,42,54,40,43,61,22,46,32,0,0,28,50,48,32,0,0,24,56,48,39,0,0,24,56,48,40,0,0,28,56,48,36,0,0,30,48,49,32,0,0,30,48,56,32,0,0,32,48,56,35,0,1,49,40,51,62,56,64,61,11,17,32,32,23,7,0
1726       64,64,45,53,64,56,32,24,8,12,24,29,44,40,40,40,40,39,49,0,6,5,4,56,48,11,48,48,0,56,48,9,40,32,0,56,53,16,3,7,17,56,51,22,24,29,14,56,41,20,24,40,7,43,26,33,21,40,28,24,20,32,0,40,46,20,32,29,16,29,32,28
1727       51,48,13,35,56,51,9,0,0,0,0,8,59,42,35,37,38,49,54,0,8,7,0,48,56,8,64,64,7,48,56,2,17,21,2,48,62,24,14,9,24,52,64,3,40,30,9,50,54,9,40,24,28,26,40,20,31,24,50,6,49,44,7,25,64,20,32,32,32,32,32,28
1728       64,64,27,52,64,56,3,1,1,3,8,22,58,48,53,60,56,52,46,0,0,0,5,56,46,21,58,61,3,56,48,17,44,46,4,56,51,8,2,2,5,56,52,38,22,40,33,56,43,25,19,45,7,50,28,34,22,44,27,31,11,38,9,40,42,13,18,23,0,21,29,16
1729       64,64,22,45,64,56,7,0,0,2,0,11,56,48,55,56,56,51,48,0,0,0,1,56,48,13,56,55,0,56,48,11,43,39,0,56,51,8,1,4,9,56,53,33,23,32,32,56,43,22,24,39,5,49,29,33,24,40,25,29,8,38,9,41,39,14,22,24,0,25,29,20
1730       64,64,52,37,64,56,45,24,17,3,24,22,53,40,40,40,40,36,64,16,10,8,10,36,64,8,44,53,15,32,64,8,37,45,14,32,64,20,7,1,12,37,64,19,47,23,20,49,63,3,48,24,27,25,45,15,30,24,39,7,35,34,3,24,50,4,27,23,8,24,32,19
1731       64,64,36,37,64,56,22,8,2,2,8,8,59,48,48,45,47,50,62,0,0,0,0,42,62,6,56,56,13,40,64,5,40,40,9,40,64,9,3,2,8,43,64,24,39,27,26,54,59,9,40,30,21,34,47,20,40,26,41,13,30,34,10,24,57,1,30,30,3,15,32,24
1732       37,32,1,46,49,53,9,8,5,0,0,25,49,45,40,43,58,56,24,3,8,4,16,56,24,39,64,47,16,56,24,13,33,23,15,56,49,31,2,20,30,56,33,38,8,41,27,56,26,37,14,51,4,50,14,49,14,48,24,29,29,39,0,50,45,27,32,32,24,32,32,28
1733       64,64,35,53,64,56,28,13,3,10,18,27,32,32,29,32,32,33,47,20,16,21,17,56,40,11,40,37,0,56,40,23,64,64,0,56,40,0,8,11,0,56,54,41,13,32,35,56,40,25,17,40,6,55,31,35,20,48,15,39,14,46,13,48,34,21,2,20,0,25,21,8
1734       57,60,16,39,56,52,0,0,0,0,0,17,54,44,44,45,47,53,40,0,0,0,8,56,40,21,64,52,8,56,40,14,40,32,8,56,47,16,1,8,23,56,47,37,15,38,33,56,34,32,16,49,4,55,22,43,10,56,14,40,6,46,2,56,28,28,29,21,1,30,29,28
1735       64,64,56,56,64,56,50,40,21,17,40,33,40,30,32,32,32,33,64,31,25,24,24,52,64,0,39,40,7,48,64,0,63,63,13,48,64,1,0,0,8,50,64,45,39,26,38,28,64,5,40,24,19,24,53,13,40,22,38,15,38,30,19,24,57,7,21,31,12,17,9,12
1736       64,64,30,29,64,56,23,1,0,0,0,3,57,42,36,33,40,46,54,0,0,0,0,41,48,7,64,60,6,40,48,4,38,39,3,40,57,18,2,7,16,51,57,30,24,34,22,53,44,17,24,40,15,33,29,29,24,40,36,14,29,48,5,42,57,27,32,32,18,31,32,28
1737       59,60,28,38,64,56,10,4,3,6,10,13,50,40,40,44,41,45,50,0,0,0,0,53,48,11,56,54,5,56,48,11,42,45,4,56,49,0,0,0,1,56,53,33,23,40,30,56,43,26,24,46,4,51,31,37,24,48,22,34,13,43,7,48,37,19,21,25,0,25,27,21
1738       59,56,26,28,63,56,24,0,0,0,0,1,59,35,33,39,40,47,64,0,7,6,0,48,64,7,64,64,10,48,64,2,17,18,1,45,64,15,12,15,19,53,62,8,32,32,4,53,52,16,32,32,23,32,35,28,20,32,41,15,52,54,12,42,56,32,9,16,24,32,32,28
1739       49,46,5,44,52,52,9,8,4,0,0,25,61,56,48,56,55,56,32,2,8,4,8,56,32,31,64,55,8,56,32,10,39,34,1,56,47,24,3,11,17,54,47,33,16,41,28,55,35,26,20,42,5,43,23,39,19,40,27,22,14,45,5,40,46,8,32,27,8,26,32,28
1740       64,46,26,30,55,56,42,0,20,15,3,46,17,25,64,64,14,20,16,32,64,64,27,8,16,32,64,64,32,8,16,32,64,64,32,8,16,32,64,64,32,0,18,26,64,64,32,0,24,24,62,43,33,0,32,9,60,15,1,5,59,8,6,13,0,26,32,28,6,1,3,4
1741       64,61,25,40,64,56,27,12,1,7,14,21,47,40,40,40,40,39,64,4,7,5,5,49,64,3,45,51,9,48,64,5,48,48,10,44,64,15,4,3,16,48,60,25,40,24,23,53,59,8,42,15,26,31,54,16,47,24,48,11,50,39,12,24,62,16,27,16,7,18,30,28
1742       56,37,25,10,44,43,37,8,8,8,8,8,64,39,32,39,35,50,64,1,13,16,1,40,64,0,64,64,15,40,64,0,15,16,3,40,64,33,17,13,29,52,62,8,37,32,8,50,51,15,32,32,22,32,32,30,29,32,39,15,33,44,0,36,53,19,32,31,13,29,32,28
1743       64,64,46,23,64,56,32,8,4,0,8,8,55,48,48,40,44,43,64,11,8,8,8,36,64,0,41,48,14,32,64,0,53,58,14,32,64,3,0,0,0,33,64,45,36,15,48,51,63,0,37,21,20,26,52,7,40,16,39,6,34,21,28,18,58,11,21,21,1,9,32,22
1744       64,64,17,56,64,56,12,15,0,5,15,25,46,46,40,40,40,44,46,8,8,8,11,52,40,11,48,44,0,48,40,13,64,59,0,48,49,0,0,0,0,49,62,44,26,29,45,55,48,10,32,32,12,35,43,18,32,24,35,11,28,30,20,24,58,13,25,27,1,13,32,22
1745       64,61,52,11,56,51,64,5,1,0,3,13,64,37,8,10,17,19,64,41,0,2,4,18,64,40,16,23,13,16,64,40,8,32,23,16,64,48,0,2,5,21,64,49,16,16,32,14,64,42,18,11,38,1,64,28,38,13,52,12,64,41,44,8,53,39,32,32,32,32,32,28
1746       64,64,55,46,64,56,49,32,18,4,33,32,41,11,20,26,17,22,61,21,24,24,26,42,61,0,34,25,1,37,64,0,63,55,9,46,60,3,0,0,0,49,62,32,21,23,33,56,53,15,29,36,5,44,37,30,28,40,30,26,19,42,8,40,41,14,32,27,7,26,31,23
1747       64,64,26,38,64,56,21,0,0,1,8,8,58,42,37,40,43,43,64,6,0,0,0,40,64,5,41,53,9,30,64,12,29,40,9,29,64,31,11,0,8,36,64,38,35,2,37,36,64,25,37,0,38,8,64,18,43,5,54,3,64,20,35,0,53,26,32,32,29,16,31,28
1748       64,63,9,55,64,56,6,6,0,4,8,25,49,48,46,48,48,49,28,0,0,0,9,56,27,25,56,44,8,56,32,14,40,34,5,56,41,16,1,6,23,56,47,38,9,39,26,56,30,31,16,46,2,48,18,41,16,48,22,27,14,39,3,48,42,20,32,29,8,29,32,28
1749       64,64,48,47,64,56,39,21,12,7,23,24,54,46,45,48,48,45,64,1,0,0,8,49,64,5,56,56,10,54,64,7,32,33,2,56,60,22,7,9,19,56,61,17,19,30,15,56,48,21,21,34,15,46,35,34,29,40,34,26,31,45,0,38,50,30,24,26,6,19,24,16
1750       27,24,24,32,53,56,0,9,16,7,3,50,0,40,64,61,8,29,0,46,64,64,16,24,0,48,64,64,16,24,0,48,64,64,8,24,0,48,64,64,8,24,0,48,64,64,8,24,0,48,64,64,7,29,0,29,40,23,0,45,0,0,0,3,38,56,25,24,24,30,32,28
1751       64,64,62,52,64,56,56,40,34,7,39,36,50,18,20,20,22,15,64,35,21,24,24,41,64,16,22,25,12,32,64,16,51,64,31,32,64,16,0,0,0,32,64,38,33,11,30,43,64,16,47,16,29,24,64,7,55,13,54,3,43,15,28,12,64,11,21,26,9,8,32,24
1752       64,64,47,34,64,56,30,8,4,1,8,14,60,49,45,48,48,48,64,0,0,0,0,40,64,3,63,64,15,45,61,3,25,32,7,48,60,24,9,7,16,51,61,6,30,25,8,53,51,12,32,28,17,36,35,28,28,29,36,19,33,35,0,37,50,19,32,32,17,30,32,28
1753       64,64,35,43,64,56,24,11,3,2,10,15,47,40,40,40,40,42,64,4,1,2,2,50,64,0,47,47,6,41,64,0,50,48,9,40,64,1,0,0,0,41,64,40,35,19,41,53,64,5,42,24,16,31,61,4,48,22,40,10,45,18,31,16,58,0,27,20,7,9,32,9
1754       64,64,41,37,64,56,33,16,7,4,16,17,49,40,40,40,40,36,61,17,16,8,10,45,56,0,45,45,7,40,56,0,63,64,13,40,60,0,0,0,0,41,64,38,29,20,41,55,56,0,36,24,14,35,47,11,34,24,33,12,33,24,24,24,51,0,20,23,1,13,31,11
1755       64,64,30,36,64,56,16,8,2,2,8,8,58,46,48,48,48,45,49,0,0,0,0,49,44,15,64,61,5,48,48,11,47,48,5,48,53,13,0,3,16,51,53,32,21,37,23,56,42,23,24,40,11,40,25,35,24,40,33,18,20,42,2,43,51,21,32,29,16,31,32,28
1756       64,45,27,31,56,56,32,0,19,13,6,48,10,32,64,63,14,21,8,46,64,64,24,12,8,40,64,64,24,8,8,40,64,64,28,8,8,40,64,64,32,8,8,40,64,64,32,8,8,40,60,49,30,8,19,25,60,6,0,14,48,1,18,5,0,38,32,17,0,0,0,15
1757       63,38,24,32,57,56,29,3,30,17,6,51,9,36,64,63,7,30,8,40,64,64,16,24,8,40,64,64,16,17,8,40,64,64,18,16,8,33,64,64,24,10,14,32,64,64,24,8,16,30,53,25,16,8,34,3,39,9,0,19,62,19,0,0,0,26,32,32,23,21,14,17
1758       64,52,32,34,54,56,56,3,8,12,1,37,31,9,61,64,28,4,27,24,64,64,41,0,24,24,64,64,43,0,24,24,64,64,41,0,24,18,64,64,42,0,31,18,44,33,48,0,32,19,55,2,20,0,36,8,61,31,0,3,60,10,8,9,0,20,32,28,5,1,4,3
1759       64,48,26,31,53,56,43,0,12,10,3,45,15,22,64,63,10,19,8,40,64,64,24,16,8,40,64,64,24,16,8,40,64,64,24,16,8,40,64,64,20,16,8,40,64,64,16,16,8,40,49,40,15,16,13,21,54,1,0,24,43,1,6,0,0,45,32,20,1,4,0,14
1760       52,16,16,20,41,56,40,0,21,20,1,22,40,0,64,64,39,0,40,0,64,64,53,0,36,0,64,64,48,0,33,1,64,64,48,0,35,8,64,64,48,0,32,8,64,64,48,0,37,8,64,64,48,0,40,7,64,64,40,0,33,0,23,22,3,20,19,0,0,0,6,27
1761       37,32,32,40,62,56,8,5,16,9,7,49,8,32,64,63,17,15,13,32,64,64,34,1,16,26,64,64,40,0,16,24,64,64,40,0,16,24,64,64,40,0,22,21,64,64,47,0,24,16,64,64,46,0,28,6,52,45,7,2,32,0,0,0,2,36,28,16,16,16,27,28
1762       28,23,16,19,33,54,0,0,0,0,0,11,0,6,56,43,0,0,0,16,64,64,0,0,0,16,64,62,0,0,0,16,64,64,0,0,0,16,64,64,0,0,0,16,64,64,0,0,0,16,64,62,0,0,0,6,39,23,0,6,0,0,0,0,12,46,16,16,16,22,32,27
1763       29,6,8,10,31,55,19,11,32,32,3,20,24,24,64,64,36,0,18,24,64,64,40,0,16,24,64,64,40,0,16,24,64,64,40,0,16,24,64,64,40,0,18,22,64,64,40,0,17,22,64,64,40,0,16,13,48,45,10,10,16,0,0,0,11,47,27,21,21,24,32,28
1764       44,8,8,8,25,53,38,3,32,31,7,11,34,8,64,64,47,0,32,8,64,64,56,0,32,8,64,64,51,0,32,8,64,64,56,0,32,8,64,64,49,0,32,13,64,64,48,0,32,16,64,64,48,0,29,15,64,61,20,3,24,0,0,0,2,37,16,6,5,8,24,28
1765       16,14,16,25,55,56,0,20,32,14,6,50,0,48,64,62,7,28,0,48,64,64,16,24,0,48,64,64,16,24,0,44,64,64,16,24,0,40,64,64,19,18,6,40,64,64,20,16,8,40,64,64,24,16,8,39,64,63,13,25,8,11,24,14,3,45,7,0,0,0,19,28
1766       35,24,24,28,55,56,16,11,24,17,3,47,16,32,64,64,17,20,16,32,64,64,24,12,16,32,64,64,24,14,16,32,64,64,24,9,16,32,64,64,24,11,16,32,64,64,24,8,16,32,64,64,24,8,16,32,64,61,12,17,14,11,20,8,1,42,9,0,0,0,17,28
1767       17,16,16,25,56,56,0,29,40,23,6,51,0,48,64,64,11,28,0,48,64,64,16,24,0,48,64,64,16,24,0,48,64,64,16,23,0,48,64,64,16,22,0,48,64,64,16,20,0,40,64,64,16,16,0,40,64,61,8,24,0,9,16,6,6,50,1,0,0,1,24,28
1768       30,8,8,11,40,56,22,27,48,39,3,40,16,32,64,64,27,17,16,34,64,64,32,13,16,32,64,64,32,8,16,32,64,64,32,15,16,32,64,64,27,8,16,32,64,64,24,8,9,32,64,64,24,9,8,32,64,63,14,19,8,4,8,3,3,45,5,0,0,0,21,28
1769       56,38,39,34,51,56,36,0,7,5,0,21,40,0,61,64,31,0,40,0,56,64,48,0,37,0,64,64,48,0,32,0,64,64,48,0,32,0,64,64,48,0,35,0,64,64,48,0,32,0,64,64,47,0,32,0,55,54,19,1,32,0,0,0,4,35,25,16,16,20,30,28
1770       45,24,24,28,50,56,32,2,24,18,1,30,32,11,64,64,32,1,32,8,64,64,43,0,32,8,64,64,48,0,32,8,64,64,48,0,32,8,64,64,48,0,31,8,64,64,48,0,31,8,64,64,48,0,32,7,64,63,27,1,32,0,7,2,1,31,19,0,0,3,22,28
1771       12,8,11,22,54,56,0,20,32,12,4,50,0,48,64,59,0,30,0,48,64,64,0,24,0,46,64,64,0,31,0,48,64,64,0,31,0,48,64,64,0,27,0,48,64,64,0,32,0,48,64,62,0,33,0,29,39,17,3,50,1,0,0,13,49,56,32,32,32,32,32,28
1772       58,40,40,42,58,56,26,0,6,4,3,41,24,15,63,63,17,13,24,24,64,64,32,0,24,24,64,64,32,0,24,24,64,64,32,0,16,24,64,64,32,0,16,24,64,64,32,0,16,24,64,64,32,0,16,15,64,58,12,9,20,0,0,0,7,44,23,16,16,19,31,28
1773       3,0,3,5,19,54,8,32,48,34,1,37,8,41,64,64,20,20,8,46,64,64,25,16,8,45,64,64,29,9,8,45,64,64,32,13,8,48,64,64,32,14,8,45,64,64,32,13,8,35,64,64,32,13,14,24,48,49,12,21,16,0,0,0,7,51,20,12,8,13,30,28
1774       27,8,8,13,34,56,24,17,40,32,3,29,18,32,64,64,28,8,16,32,64,64,32,8,16,32,64,64,32,8,16,32,64,64,32,8,16,32,64,64,32,8,16,32,64,64,32,8,14,40,64,64,32,8,8,33,64,64,19,14,16,7,14,10,3,45,9,0,0,1,21,28
1775       41,32,32,35,55,56,16,7,16,11,1,39,16,32,64,64,21,11,16,32,64,64,32,8,11,32,64,64,32,8,8,32,64,64,32,8,8,32,64,64,32,8,8,32,64,64,32,8,8,32,64,64,32,8,8,33,64,64,21,11,8,12,24,15,1,39,5,0,0,0,20,28
1776       25,16,16,21,45,56,8,16,32,25,1,38,8,43,64,64,23,15,5,46,64,64,29,10,3,43,64,64,24,13,0,40,64,64,24,8,0,40,64,64,27,8,5,42,64,64,24,15,8,48,64,64,24,16,8,47,64,63,14,20,3,4,8,5,6,47,12,8,8,11,28,28
1777       17,0,0,7,35,56,13,13,32,27,1,29,16,32,64,64,25,13,16,32,64,64,28,8,16,32,64,64,32,6,16,32,64,64,26,8,16,32,64,64,24,8,16,32,64,64,29,9,16,32,64,64,30,13,16,29,64,64,26,27,21,1,11,12,10,54,15,0,0,5,28,28
1778       35,16,22,20,30,53,24,17,48,42,6,23,24,32,64,64,35,1,24,32,64,64,40,2,24,32,62,64,40,1,16,32,62,64,40,0,16,27,64,64,37,0,13,24,64,64,33,7,18,27,64,64,38,0,16,31,64,62,20,12,16,0,3,8,2,42,9,0,0,2,23,28
1779       20,0,5,11,34,56,16,15,34,25,0,34,16,39,64,64,24,16,16,40,64,64,32,16,16,40,64,64,32,16,9,40,64,64,30,16,8,40,64,64,24,16,8,42,64,64,24,16,8,48,64,64,24,16,8,47,64,61,9,26,6,2,8,4,5,49,1,0,0,1,22,28
1780       64,35,8,11,41,56,36,3,30,25,0,39,11,34,64,64,20,18,8,48,64,64,24,16,8,48,64,64,24,18,0,48,64,64,20,24,0,49,64,64,16,24,0,56,64,64,16,24,0,56,58,47,13,24,2,38,52,0,0,34,28,1,11,0,4,55,32,9,0,0,0,26
1781       29,16,16,21,39,55,16,8,30,23,3,22,16,24,64,64,34,1,16,24,64,64,40,0,16,24,64,64,40,0,16,24,64,64,40,0,16,24,64,64,40,0,22,24,64,64,40,0,24,24,64,64,40,0,24,21,64,62,20,2,24,0,0,0,1,36,18,8,8,10,26,28
1782       64,59,50,55,64,56,41,1,4,1,19,53,11,26,63,57,6,25,0,48,64,64,26,16,0,48,64,64,28,15,0,46,64,64,24,8,0,40,64,64,27,8,0,40,64,64,25,8,0,40,64,64,31,8,10,24,46,0,2,15,44,1,9,0,0,36,32,20,1,0,0,9
1783       18,24,24,23,4,1,48,64,64,64,59,13,48,36,0,4,50,50,48,32,0,0,25,56,48,32,0,0,24,56,48,36,0,0,24,56,48,36,0,0,24,56,48,36,0,0,24,56,48,40,0,0,24,56,48,40,0,0,32,56,48,53,32,36,61,36,26,32,32,32,30,2
1784       9,8,8,18,52,56,0,20,32,19,5,50,0,42,64,63,8,27,2,40,64,64,16,24,3,40,64,64,16,24,3,40,64,64,16,19,3,40,64,64,16,16,5,40,64,64,16,21,8,40,64,64,16,24,8,39,64,53,4,36,8,1,11,0,19,55,19,16,14,16,32,28
1785       19,8,8,11,40,56,8,24,40,32,1,34,8,40,64,64,27,12,9,40,64,64,32,8,12,40,64,64,32,8,8,37,64,64,32,8,10,35,64,64,32,8,13,34,64,64,32,8,16,34,64,64,32,8,16,34,64,64,22,14,16,11,24,16,1,42,9,0,0,0,19,28
1786       23,12,8,17,46,56,8,24,40,28,1,43,8,40,64,64,19,19,8,40,64,64,24,13,8,40,64,64,24,8,8,40,64,64,24,8,8,40,64,64,24,8,8,40,64,64,28,8,13,40,64,64,30,8,16,33,64,63,14,18,16,7,16,7,6,47,9,0,0,4,26,28
1787       64,64,64,64,42,2,64,57,17,32,63,24,64,18,0,0,38,49,64,16,0,0,32,52,64,14,0,0,34,56,64,8,0,0,32,56,64,8,0,0,36,48,64,4,0,0,40,40,64,0,0,0,41,38,62,0,0,10,60,20,64,57,56,63,41,0,32,32,32,17,0,1
1788       57,26,28,24,34,50,41,0,6,7,0,6,40,0,58,64,39,0,40,0,62,64,63,0,40,0,64,64,63,0,34,0,64,64,56,0,32,5,64,64,56,0,32,8,64,64,56,0,27,12,64,64,54,0,24,16,64,64,35,0,24,3,16,11,0,23,17,0,0,0,17,28
1789       48,24,16,18,33,54,32,5,32,30,23,13,32,11,64,64,43,0,31,11,64,64,48,0,24,9,64,64,48,0,24,16,64,64,41,0,24,16,64,64,45,0,24,16,64,64,41,0,24,16,64,64,39,0,18,13,62,53,10,5,19,0,0,0,4,44,23,16,10,13,28,28
1790       63,29,10,46,62,56,34,4,42,44,7,29,16,25,64,64,35,1,10,31,64,64,40,0,12,27,64,64,40,0,16,26,64,64,40,0,14,24,64,64,40,0,16,29,64,64,40,0,18,24,54,46,44,0,33,8,52,3,3,5,61,18,3,0,0,26,32,31,13,9,10,8
1791       61,28,9,10,40,56,26,12,45,38,3,41,8,45,64,64,25,18,3,47,64,64,32,14,1,40,64,64,32,11,0,42,64,64,32,11,0,46,64,64,32,8,0,48,64,64,32,8,4,48,49,49,32,8,13,28,50,1,7,15,51,3,11,0,0,43,32,25,3,0,0,19
1792       64,44,8,21,52,52,51,1,27,43,12,8,32,6,64,64,46,0,28,8,64,64,48,0,26,12,64,64,48,0,24,11,64,64,48,0,24,16,64,64,48,0,24,16,64,64,48,0,25,15,54,37,41,0,41,2,45,8,0,4,64,25,0,0,0,19,32,32,21,17,15,8
1793       64,34,4,2,21,55,39,5,41,44,9,24,22,31,64,64,40,2,16,32,64,64,41,0,15,32,64,64,40,0,8,33,64,64,36,0,8,40,64,64,40,5,8,40,64,64,42,8,8,40,44,38,39,8,21,17,54,0,2,18,57,8,3,0,0,45,32,30,12,13,8,17
1794       1,24,57,64,59,7,22,61,27,26,58,27,46,28,0,0,23,54,48,20,0,0,16,56,48,22,0,0,16,56,56,24,0,0,16,56,58,24,0,0,16,56,58,32,26,36,13,56,54,32,7,62,38,56,37,46,1,32,64,46,3,50,59,60,64,28,1,1,14,23,12,14
1795       52,9,0,4,41,56,14,12,45,32,1,44,0,49,64,64,7,25,2,56,64,64,8,24,8,56,64,64,8,16,11,49,64,64,11,16,42,39,64,64,16,16,37,32,64,64,16,16,24,32,47,35,11,16,28,19,59,2,0,28,55,7,0,0,0,49,32,31,14,13,3,18
1796       64,32,4,3,32,56,41,5,44,46,6,32,23,29,64,64,30,16,16,32,64,64,32,9,16,32,64,64,32,8,16,32,64,64,32,8,16,32,64,64,32,8,16,32,64,64,32,8,16,32,56,26,31,9,27,19,58,11,0,19,56,4,0,2,0,42,32,26,2,3,2,14
1797       63,30,6,5,33,56,31,9,49,47,4,34,13,38,64,64,23,18,8,40,64,64,24,16,8,42,64,64,24,16,8,48,64,64,24,16,4,48,64,64,24,16,0,48,64,64,17,19,2,48,47,28,12,24,13,20,58,2,0,35,46,1,0,0,2,50,32,24,8,13,1,20
1798       64,47,24,23,48,56,45,1,26,25,1,42,19,27,64,64,22,17,16,40,64,64,32,16,16,40,64,64,31,12,9,40,64,64,24,8,8,40,64,64,28,8,8,40,64,64,29,8,14,40,51,28,25,8,21,18,50,7,0,18,51,3,0,0,0,40,32,25,3,3,2,13
1799       35,29,27,39,62,56,0,0,0,0,13,55,0,55,64,52,0,36,0,56,64,64,0,27,0,56,64,64,4,32,0,56,64,64,0,24,0,56,64,64,0,24,0,61,64,64,0,28,0,62,64,59,0,32,0,60,64,39,0,36,0,6,6,0,13,54,9,2,0,9,30,28
1800       49,48,48,52,62,56,0,0,0,0,12,53,0,51,58,45,1,27,0,56,64,64,8,16,0,56,64,64,8,16,0,56,64,64,8,16,0,56,64,64,8,16,0,56,64,64,8,16,0,56,64,64,8,21,0,50,64,42,0,28,0,0,1,0,11,53,9,8,8,14,31,28
1801       9,8,8,13,46,56,0,27,40,26,1,44,0,48,64,64,15,24,0,48,64,64,24,17,2,48,64,64,24,16,0,48,64,64,24,16,0,48,64,64,24,19,0,48,64,64,24,16,0,48,64,64,24,20,0,48,64,63,9,26,0,16,16,8,7,51,1,0,0,2,27,28
1802       16,8,8,13,42,56,8,19,33,26,0,42,8,40,64,64,17,24,8,40,64,64,24,17,8,40,64,64,24,19,8,40,64,64,24,16,8,40,64,64,23,16,8,40,64,64,16,18,8,40,64,64,22,21,8,40,64,58,7,30,8,9,16,5,11,54,5,0,0,7,30,28
1803       9,0,0,2,31,56,8,29,50,42,3,36,8,43,64,64,22,20,8,45,64,64,24,16,8,42,64,64,24,16,8,40,64,64,24,16,8,40,64,64,24,16,8,40,64,64,24,16,8,40,64,64,24,16,8,39,64,60,10,22,8,3,8,2,10,51,12,4,8,10,29,28
